date;model;retailer;kind_cheese;key;price
15.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
15.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
15.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
15.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
15.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
15.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
15.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
15.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
15.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
15.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
15.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
15.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
15.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
15.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
15.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
15.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
15.03.2020;1;A5;сыр твердый;A5|сыр твердый;1049
15.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;629
15.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;524
15.03.2020;1;A5;прочие сыры;A5|прочие сыры;734
15.03.2020;1;A5;продукты сырные;A5|продукты сырные;420
16.03.2020;1;A1;сыр твердый;A1|сыр твердый;950
16.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;570
16.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;475
16.03.2020;1;A1;прочие сыры;A1|прочие сыры;665
16.03.2020;1;A1;продукты сырные;A1|продукты сырные;380
16.03.2020;1;A2;сыр твердый;A2|сыр твердый;900
16.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;540
16.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;450
16.03.2020;1;A2;прочие сыры;A2|прочие сыры;630
16.03.2020;1;A2;продукты сырные;A2|продукты сырные;360
16.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
16.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
16.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
16.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
16.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
16.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
16.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;536
16.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;446
16.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
16.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
16.03.2020;1;A5;сыр твердый;A5|сыр твердый;1053
16.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;632
16.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;526
16.03.2020;1;A5;прочие сыры;A5|прочие сыры;737
16.03.2020;1;A5;продукты сырные;A5|продукты сырные;421
17.03.2020;1;A1;сыр твердый;A1|сыр твердый;950
17.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;570
17.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;475
17.03.2020;1;A1;прочие сыры;A1|прочие сыры;665
17.03.2020;1;A1;продукты сырные;A1|продукты сырные;380
17.03.2020;1;A2;сыр твердый;A2|сыр твердый;900
17.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;540
17.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;450
17.03.2020;1;A2;прочие сыры;A2|прочие сыры;630
17.03.2020;1;A2;продукты сырные;A2|продукты сырные;360
17.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
17.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
17.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
17.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
17.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
17.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
17.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;536
17.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;446
17.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
17.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
17.03.2020;1;A5;сыр твердый;A5|сыр твердый;1053
17.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;632
17.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;526
17.03.2020;1;A5;прочие сыры;A5|прочие сыры;737
17.03.2020;1;A5;продукты сырные;A5|продукты сырные;421
18.03.2020;1;A1;сыр твердый;A1|сыр твердый;950
18.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;570
18.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;475
18.03.2020;1;A1;прочие сыры;A1|прочие сыры;665
18.03.2020;1;A1;продукты сырные;A1|продукты сырные;380
18.03.2020;1;A2;сыр твердый;A2|сыр твердый;900
18.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;540
18.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;450
18.03.2020;1;A2;прочие сыры;A2|прочие сыры;630
18.03.2020;1;A2;продукты сырные;A2|продукты сырные;360
18.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
18.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
18.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
18.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
18.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
18.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
18.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;536
18.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;446
18.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
18.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
18.03.2020;1;A5;сыр твердый;A5|сыр твердый;1053
18.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;632
18.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;526
18.03.2020;1;A5;прочие сыры;A5|прочие сыры;737
18.03.2020;1;A5;продукты сырные;A5|продукты сырные;421
19.03.2020;1;A1;сыр твердый;A1|сыр твердый;950
19.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;570
19.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;475
19.03.2020;1;A1;прочие сыры;A1|прочие сыры;665
19.03.2020;1;A1;продукты сырные;A1|продукты сырные;380
19.03.2020;1;A2;сыр твердый;A2|сыр твердый;900
19.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;540
19.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;450
19.03.2020;1;A2;прочие сыры;A2|прочие сыры;630
19.03.2020;1;A2;продукты сырные;A2|продукты сырные;360
19.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
19.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
19.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
19.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
19.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
19.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
19.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;536
19.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;446
19.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
19.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
19.03.2020;1;A5;сыр твердый;A5|сыр твердый;1053
19.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;632
19.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;526
19.03.2020;1;A5;прочие сыры;A5|прочие сыры;737
19.03.2020;1;A5;продукты сырные;A5|продукты сырные;421
20.03.2020;1;A1;сыр твердый;A1|сыр твердый;950
20.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;570
20.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;475
20.03.2020;1;A1;прочие сыры;A1|прочие сыры;665
20.03.2020;1;A1;продукты сырные;A1|продукты сырные;380
20.03.2020;1;A2;сыр твердый;A2|сыр твердый;900
20.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;540
20.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;450
20.03.2020;1;A2;прочие сыры;A2|прочие сыры;630
20.03.2020;1;A2;продукты сырные;A2|продукты сырные;360
20.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
20.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
20.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
20.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
20.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
20.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
20.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;536
20.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;446
20.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
20.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
20.03.2020;1;A5;сыр твердый;A5|сыр твердый;1053
20.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;632
20.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;526
20.03.2020;1;A5;прочие сыры;A5|прочие сыры;737
20.03.2020;1;A5;продукты сырные;A5|продукты сырные;421
21.03.2020;1;A1;сыр твердый;A1|сыр твердый;950
21.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;570
21.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;475
21.03.2020;1;A1;прочие сыры;A1|прочие сыры;665
21.03.2020;1;A1;продукты сырные;A1|продукты сырные;380
21.03.2020;1;A2;сыр твердый;A2|сыр твердый;900
21.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;540
21.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;450
21.03.2020;1;A2;прочие сыры;A2|прочие сыры;630
21.03.2020;1;A2;продукты сырные;A2|продукты сырные;360
21.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
21.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
21.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
21.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
21.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
21.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
21.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;536
21.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;446
21.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
21.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
21.03.2020;1;A5;сыр твердый;A5|сыр твердый;1053
21.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;632
21.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;526
21.03.2020;1;A5;прочие сыры;A5|прочие сыры;737
21.03.2020;1;A5;продукты сырные;A5|продукты сырные;421
22.03.2020;1;A1;сыр твердый;A1|сыр твердый;950
22.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;570
22.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;475
22.03.2020;1;A1;прочие сыры;A1|прочие сыры;665
22.03.2020;1;A1;продукты сырные;A1|продукты сырные;380
22.03.2020;1;A2;сыр твердый;A2|сыр твердый;900
22.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;540
22.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;450
22.03.2020;1;A2;прочие сыры;A2|прочие сыры;630
22.03.2020;1;A2;продукты сырные;A2|продукты сырные;360
22.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
22.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
22.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
22.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
22.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
22.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
22.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;536
22.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;446
22.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
22.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
22.03.2020;1;A5;сыр твердый;A5|сыр твердый;1053
22.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;632
22.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;526
22.03.2020;1;A5;прочие сыры;A5|прочие сыры;737
22.03.2020;1;A5;продукты сырные;A5|продукты сырные;421
23.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
23.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
23.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
23.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
23.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
23.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
23.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
23.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
23.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
23.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
23.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
23.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
23.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
23.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
23.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
23.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
23.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
23.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
23.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
23.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
23.03.2020;1;A5;сыр твердый;A5|сыр твердый;1056
23.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;633
23.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;528
23.03.2020;1;A5;прочие сыры;A5|прочие сыры;739
23.03.2020;1;A5;продукты сырные;A5|продукты сырные;422
24.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
24.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
24.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
24.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
24.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
24.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
24.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
24.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
24.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
24.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
24.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
24.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
24.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
24.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
24.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
24.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
24.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
24.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
24.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
24.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
24.03.2020;1;A5;сыр твердый;A5|сыр твердый;1056
24.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;633
24.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;528
24.03.2020;1;A5;прочие сыры;A5|прочие сыры;739
24.03.2020;1;A5;продукты сырные;A5|продукты сырные;422
25.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
25.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
25.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
25.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
25.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
25.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
25.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
25.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
25.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
25.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
25.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
25.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
25.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
25.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
25.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
25.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
25.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
25.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
25.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
25.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
25.03.2020;1;A5;сыр твердый;A5|сыр твердый;1056
25.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;633
25.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;528
25.03.2020;1;A5;прочие сыры;A5|прочие сыры;739
25.03.2020;1;A5;продукты сырные;A5|продукты сырные;422
26.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
26.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
26.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
26.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
26.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
26.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
26.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
26.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
26.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
26.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
26.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
26.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
26.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
26.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
26.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
26.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
26.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
26.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
26.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
26.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
26.03.2020;1;A5;сыр твердый;A5|сыр твердый;1056
26.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;633
26.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;528
26.03.2020;1;A5;прочие сыры;A5|прочие сыры;739
26.03.2020;1;A5;продукты сырные;A5|продукты сырные;422
27.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
27.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
27.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
27.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
27.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
27.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
27.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
27.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
27.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
27.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
27.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
27.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
27.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
27.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
27.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
27.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
27.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
27.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
27.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
27.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
27.03.2020;1;A5;сыр твердый;A5|сыр твердый;1056
27.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;633
27.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;528
27.03.2020;1;A5;прочие сыры;A5|прочие сыры;739
27.03.2020;1;A5;продукты сырные;A5|продукты сырные;422
28.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
28.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
28.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
28.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
28.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
28.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
28.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
28.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
28.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
28.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
28.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
28.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
28.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
28.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
28.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
28.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
28.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
28.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
28.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
28.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
28.03.2020;1;A5;сыр твердый;A5|сыр твердый;1056
28.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;633
28.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;528
28.03.2020;1;A5;прочие сыры;A5|прочие сыры;739
28.03.2020;1;A5;продукты сырные;A5|продукты сырные;422
29.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
29.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
29.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
29.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
29.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
29.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
29.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
29.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
29.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
29.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
29.03.2020;1;A3;сыр твердый;A3|сыр твердый;1100
29.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;660
29.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;550
29.03.2020;1;A3;прочие сыры;A3|прочие сыры;770
29.03.2020;1;A3;продукты сырные;A3|продукты сырные;440
29.03.2020;1;A4;сыр твердый;A4|сыр твердый;1103
29.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
29.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
29.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
29.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
29.03.2020;1;A5;сыр твердый;A5|сыр твердый;1056
29.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;633
29.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;528
29.03.2020;1;A5;прочие сыры;A5|прочие сыры;739
29.03.2020;1;A5;продукты сырные;A5|продукты сырные;422
30.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
30.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
30.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
30.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
30.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
30.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
30.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
30.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
30.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
30.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
30.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
30.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
30.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
30.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
30.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
30.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
30.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
30.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
30.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
30.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
30.03.2020;1;A5;сыр твердый;A5|сыр твердый;1059
30.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;635
30.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;529
30.03.2020;1;A5;прочие сыры;A5|прочие сыры;741
30.03.2020;1;A5;продукты сырные;A5|продукты сырные;424
31.03.2020;1;A1;сыр твердый;A1|сыр твердый;1000
31.03.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
31.03.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
31.03.2020;1;A1;прочие сыры;A1|прочие сыры;700
31.03.2020;1;A1;продукты сырные;A1|продукты сырные;400
31.03.2020;1;A2;сыр твердый;A2|сыр твердый;1050
31.03.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
31.03.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
31.03.2020;1;A2;прочие сыры;A2|прочие сыры;735
31.03.2020;1;A2;продукты сырные;A2|продукты сырные;420
31.03.2020;1;A3;сыр твердый;A3|сыр твердый;1000
31.03.2020;1;A3;сыр полутвердый;A3|сыр полутвердый;600
31.03.2020;1;A3;сыр мягкий;A3|сыр мягкий;500
31.03.2020;1;A3;прочие сыры;A3|прочие сыры;700
31.03.2020;1;A3;продукты сырные;A3|продукты сырные;400
31.03.2020;1;A4;сыр твердый;A4|сыр твердый;893
31.03.2020;1;A4;сыр полутвердый;A4|сыр полутвердый;662
31.03.2020;1;A4;сыр мягкий;A4|сыр мягкий;551
31.03.2020;1;A4;прочие сыры;A4|прочие сыры;847
31.03.2020;1;A4;продукты сырные;A4|продукты сырные;340
31.03.2020;1;A5;сыр твердый;A5|сыр твердый;1059
31.03.2020;1;A5;сыр полутвердый;A5|сыр полутвердый;635
31.03.2020;1;A5;сыр мягкий;A5|сыр мягкий;529
31.03.2020;1;A5;прочие сыры;A5|прочие сыры;741
31.03.2020;1;A5;продукты сырные;A5|продукты сырные;424
01.04.2020;1;A1;сыр твердый;A1|сыр твердый;1000
01.04.2020;1;A1;сыр полутвердый;A1|сыр полутвердый;600
01.04.2020;1;A1;сыр мягкий;A1|сыр мягкий;500
01.04.2020;1;A1;прочие сыры;A1|прочие сыры;700
01.04.2020;1;A1;продукты сырные;A1|продукты сырные;400
01.04.2020;1;A2;сыр твердый;A2|сыр твердый;1050
01.04.2020;1;A2;сыр полутвердый;A2|сыр полутвердый;630
01.04.2020;1;A2;сыр мягкий;A2|сыр мягкий;525
01.04.2020;1;A2;прочие сыры;A2|прочие сыры;735
01.04.2020;1;A2;продукты сырные;A2|продукты сырные;420
01.04.2020;1;A3;сыр твердый;A3|сыр твердый;1000
