customer_id,family_type,number_people,financial_wealth,favorite_kind_cheese,avg_cheese_consumption,stop_eating_cheese,switching_another_cheese,basic_retailer,significant_price_change,looking_cheese,sensitivity_marketing_campaign
773,одиночка,1,средний,сыр полутвердый,15,да,нет,A5,5.0,нет,нет
774,одиночка,1,высокий,прочие сыры,15,да,нет,A1,5.0,да,нет
775,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,15.0,да,нет
776,одиночка,1,средний,сыр твердый,15,нет,нет,A1,20.0,нет,нет
777,одиночка,1,высокий,прочие сыры,15,нет,да,A4,15.0,да,да
778,одиночка,1,высокий,сыр мягкий,15,да,да,A3,7.5,да,да
779,одиночка,1,высокий,сыр мягкий,15,нет,нет,A1,5.0,да,да
780,одиночка,1,средний,сыр мягкий,15,да,нет,A4,5.0,да,нет
781,одиночка,1,низкий,прочие сыры,15,да,нет,A4,10.0,да,да
782,одиночка,1,средний,продукты сырные,15,да,да,A4,7.5,нет,да
783,одиночка,1,средний,продукты сырные,15,да,нет,A4,7.5,да,да
784,одиночка,1,низкий,прочие сыры,15,нет,нет,A4,20.0,нет,да
785,одиночка,1,средний,прочие сыры,15,да,нет,A4,10.0,нет,нет
786,одиночка,1,средний,сыр твердый,15,да,нет,A4,5.0,да,да
787,одиночка,1,низкий,сыр твердый,15,да,да,A3,15.0,да,да
788,одиночка,1,средний,продукты сырные,15,да,нет,A2,20.0,да,да
789,одиночка,1,средний,продукты сырные,15,да,нет,A4,10.0,да,да
790,одиночка,1,средний,сыр полутвердый,15,нет,нет,A2,10.0,да,да
791,одиночка,1,средний,прочие сыры,15,да,нет,A1,20.0,нет,да
792,одиночка,1,низкий,продукты сырные,15,нет,да,A2,20.0,нет,нет
793,одиночка,1,низкий,сыр мягкий,15,да,да,A2,15.0,да,да
794,одиночка,1,низкий,сыр полутвердый,15,да,нет,A3,15.0,нет,да
795,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,10.0,да,да
796,одиночка,1,низкий,сыр твердый,15,нет,нет,A4,15.0,да,да
797,одиночка,1,низкий,сыр мягкий,15,да,да,A2,20.0,нет,да
798,одиночка,1,низкий,сыр твердый,15,да,нет,A4,5.0,нет,да
799,одиночка,1,средний,продукты сырные,15,нет,да,A4,5.0,да,да
800,одиночка,1,низкий,прочие сыры,15,да,нет,A2,5.0,да,да
801,одиночка,1,низкий,продукты сырные,15,да,да,A2,15.0,да,нет
802,одиночка,1,низкий,продукты сырные,15,да,нет,A1,10.0,нет,нет
803,одиночка,1,низкий,сыр твердый,15,нет,да,A2,7.5,да,да
804,одиночка,1,средний,прочие сыры,15,да,нет,A3,7.5,да,да
805,одиночка,1,высокий,сыр твердый,15,да,нет,A4,20.0,нет,нет
806,одиночка,1,низкий,сыр твердый,15,нет,да,A1,5.0,да,да
807,одиночка,1,низкий,продукты сырные,15,нет,да,A1,20.0,да,да
808,одиночка,1,средний,продукты сырные,15,да,нет,A1,10.0,нет,да
809,одиночка,1,низкий,сыр полутвердый,15,нет,да,A3,5.0,да,да
810,одиночка,1,низкий,сыр твердый,15,да,нет,A4,5.0,да,нет
811,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,20.0,нет,нет
812,одиночка,1,средний,продукты сырные,15,да,нет,A2,10.0,нет,нет
813,одиночка,1,высокий,прочие сыры,15,да,нет,A1,7.5,да,да
814,одиночка,1,низкий,сыр твердый,15,да,нет,A4,10.0,нет,нет
815,одиночка,1,средний,прочие сыры,15,да,нет,A2,10.0,да,да
816,одиночка,1,средний,продукты сырные,15,нет,нет,A5,7.5,нет,да
817,одиночка,1,высокий,сыр мягкий,15,нет,нет,A1,5.0,да,да
818,одиночка,1,низкий,сыр твердый,15,нет,нет,A4,7.5,да,да
819,одиночка,1,низкий,сыр твердый,15,нет,да,A1,10.0,да,да
820,одиночка,1,низкий,продукты сырные,15,да,нет,A1,5.0,да,да
821,одиночка,1,средний,продукты сырные,15,нет,да,A2,5.0,да,да
822,одиночка,1,низкий,прочие сыры,15,да,нет,A2,7.5,да,да
823,одиночка,1,высокий,сыр твердый,15,да,нет,A1,20.0,нет,да
824,одиночка,1,средний,продукты сырные,15,да,нет,A2,5.0,нет,да
825,одиночка,1,средний,прочие сыры,15,нет,нет,A4,10.0,да,нет
826,одиночка,1,низкий,сыр твердый,15,да,нет,A3,15.0,нет,да
827,одиночка,1,низкий,прочие сыры,15,да,нет,A4,7.5,нет,да
828,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,10.0,да,да
829,одиночка,1,средний,сыр мягкий,15,да,нет,A1,7.5,нет,да
830,одиночка,1,средний,сыр твердый,15,да,нет,A2,10.0,нет,да
831,одиночка,1,низкий,сыр твердый,15,нет,нет,A4,15.0,да,да
832,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,7.5,да,да
833,одиночка,1,средний,продукты сырные,15,да,да,A5,10.0,да,да
834,одиночка,1,низкий,сыр мягкий,15,да,нет,A1,10.0,нет,да
835,одиночка,1,низкий,сыр мягкий,15,нет,да,A1,15.0,да,да
836,одиночка,1,средний,сыр полутвердый,15,да,да,A2,15.0,нет,нет
837,одиночка,1,низкий,сыр мягкий,15,нет,нет,A5,7.5,да,да
838,одиночка,1,средний,прочие сыры,15,нет,да,A1,5.0,да,да
839,одиночка,1,низкий,прочие сыры,15,нет,да,A1,20.0,да,да
840,одиночка,1,низкий,продукты сырные,15,нет,нет,A2,7.5,да,да
841,одиночка,1,низкий,сыр мягкий,15,нет,да,A4,15.0,да,да
842,одиночка,1,низкий,сыр твердый,15,да,нет,A4,10.0,да,да
843,одиночка,1,средний,продукты сырные,15,да,да,A4,7.5,нет,да
844,одиночка,1,низкий,сыр мягкий,15,да,нет,A3,10.0,да,да
845,одиночка,1,высокий,сыр твердый,15,да,нет,A3,7.5,да,да
846,одиночка,1,низкий,сыр полутвердый,15,да,да,A1,20.0,нет,да
847,одиночка,1,средний,сыр мягкий,15,нет,нет,A1,15.0,да,нет
848,одиночка,1,низкий,прочие сыры,15,да,нет,A2,7.5,нет,да
849,одиночка,1,средний,продукты сырные,15,да,нет,A5,10.0,да,нет
850,одиночка,1,средний,сыр мягкий,15,да,нет,A2,10.0,да,нет
851,одиночка,1,высокий,сыр полутвердый,15,да,нет,A4,10.0,да,нет
852,одиночка,1,средний,сыр полутвердый,15,да,нет,A3,7.5,да,да
853,одиночка,1,низкий,продукты сырные,15,нет,да,A1,20.0,да,да
854,одиночка,1,высокий,сыр твердый,15,да,нет,A1,15.0,да,да
855,одиночка,1,низкий,сыр твердый,15,нет,да,A4,7.5,да,нет
856,одиночка,1,низкий,прочие сыры,15,да,нет,A4,7.5,да,да
857,одиночка,1,низкий,продукты сырные,15,да,да,A4,5.0,да,да
858,одиночка,1,низкий,продукты сырные,15,да,нет,A5,15.0,нет,да
859,одиночка,1,средний,прочие сыры,15,да,нет,A2,7.5,да,да
860,одиночка,1,низкий,сыр мягкий,15,нет,да,A2,7.5,да,да
861,одиночка,1,высокий,сыр твердый,15,да,нет,A3,20.0,да,да
862,одиночка,1,низкий,продукты сырные,15,нет,нет,A3,5.0,да,нет
863,одиночка,1,низкий,прочие сыры,15,да,нет,A3,10.0,нет,да
864,одиночка,1,низкий,прочие сыры,15,нет,нет,A4,15.0,нет,да
865,одиночка,1,низкий,прочие сыры,15,да,нет,A2,7.5,нет,нет
866,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,15.0,да,да
867,одиночка,1,низкий,прочие сыры,15,да,да,A3,7.5,да,да
868,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,7.5,да,нет
869,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,15.0,нет,да
870,одиночка,1,средний,сыр мягкий,15,да,нет,A2,10.0,нет,да
871,одиночка,1,средний,сыр твердый,15,да,нет,A2,5.0,нет,нет
872,одиночка,1,средний,сыр полутвердый,15,да,да,A2,10.0,да,да
873,одиночка,1,низкий,сыр мягкий,15,да,нет,A4,7.5,да,нет
874,одиночка,1,высокий,сыр мягкий,15,да,нет,A1,20.0,нет,да
875,одиночка,1,низкий,сыр полутвердый,15,да,да,A4,7.5,нет,да
876,одиночка,1,низкий,продукты сырные,15,нет,нет,A4,5.0,да,да
877,одиночка,1,низкий,сыр полутвердый,15,да,нет,A5,10.0,да,нет
878,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,5.0,да,да
879,одиночка,1,высокий,сыр твердый,15,да,нет,A3,7.5,да,нет
880,одиночка,1,низкий,сыр твердый,15,да,да,A2,20.0,да,да
881,одиночка,1,средний,продукты сырные,15,да,нет,A4,15.0,да,нет
882,одиночка,1,низкий,продукты сырные,15,да,да,A1,15.0,нет,да
883,одиночка,1,низкий,продукты сырные,15,нет,да,A3,20.0,нет,да
884,одиночка,1,средний,прочие сыры,15,нет,да,A4,15.0,да,нет
885,одиночка,1,низкий,прочие сыры,15,нет,да,A1,7.5,да,да
886,одиночка,1,низкий,сыр твердый,15,да,нет,A1,15.0,да,да
887,одиночка,1,низкий,сыр мягкий,15,да,нет,A5,5.0,нет,да
888,одиночка,1,высокий,сыр твердый,15,нет,нет,A2,15.0,нет,нет
889,одиночка,1,высокий,сыр полутвердый,15,да,да,A2,7.5,да,да
890,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,20.0,да,нет
891,одиночка,1,низкий,прочие сыры,15,да,нет,A1,10.0,да,да
892,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,20.0,да,да
893,одиночка,1,низкий,продукты сырные,15,нет,нет,A4,20.0,нет,да
894,одиночка,1,средний,сыр твердый,15,да,да,A4,15.0,да,да
895,одиночка,1,низкий,продукты сырные,15,да,нет,A1,20.0,нет,нет
896,одиночка,1,низкий,сыр полутвердый,15,да,нет,A3,20.0,да,да
897,одиночка,1,средний,сыр твердый,15,нет,нет,A1,15.0,да,да
898,одиночка,1,средний,продукты сырные,15,нет,нет,A2,5.0,да,да
899,одиночка,1,низкий,сыр твердый,15,да,нет,A1,7.5,да,да
900,одиночка,1,средний,сыр мягкий,15,да,нет,A5,15.0,да,да
901,одиночка,1,средний,сыр мягкий,15,да,да,A5,10.0,да,да
902,одиночка,1,низкий,сыр твердый,15,да,нет,A1,10.0,да,да
903,одиночка,1,низкий,сыр полутвердый,15,нет,да,A2,7.5,нет,нет
904,одиночка,1,высокий,сыр полутвердый,15,да,да,A2,15.0,нет,да
905,одиночка,1,низкий,сыр мягкий,15,да,да,A1,10.0,да,да
906,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,10.0,да,нет
907,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A4,20.0,да,да
908,одиночка,1,низкий,сыр мягкий,15,да,да,A5,5.0,нет,да
909,одиночка,1,низкий,продукты сырные,15,да,да,A4,7.5,да,да
910,одиночка,1,высокий,сыр полутвердый,15,нет,да,A3,5.0,да,да
911,одиночка,1,средний,продукты сырные,15,нет,нет,A2,15.0,нет,да
912,одиночка,1,средний,сыр полутвердый,15,да,нет,A1,7.5,да,да
913,одиночка,1,высокий,сыр полутвердый,15,да,нет,A3,20.0,да,да
914,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,20.0,да,да
915,одиночка,1,низкий,сыр твердый,15,да,нет,A4,10.0,да,да
916,одиночка,1,средний,прочие сыры,15,нет,нет,A2,20.0,да,да
917,одиночка,1,низкий,прочие сыры,15,нет,нет,A2,15.0,да,да
918,одиночка,1,низкий,прочие сыры,15,да,да,A4,10.0,да,да
919,одиночка,1,низкий,сыр твердый,15,да,да,A1,10.0,нет,нет
920,одиночка,1,низкий,сыр полутвердый,15,да,да,A1,20.0,нет,да
921,одиночка,1,средний,сыр твердый,15,нет,нет,A2,15.0,нет,нет
922,одиночка,1,низкий,сыр твердый,15,нет,нет,A5,20.0,нет,да
923,одиночка,1,низкий,прочие сыры,15,да,да,A1,7.5,да,да
924,одиночка,1,низкий,сыр твердый,15,нет,да,A2,20.0,да,да
925,одиночка,1,низкий,продукты сырные,15,нет,нет,A2,20.0,нет,да
926,одиночка,1,низкий,продукты сырные,15,да,да,A1,7.5,да,да
927,одиночка,1,низкий,сыр мягкий,15,да,нет,A1,10.0,да,да
928,одиночка,1,высокий,сыр твердый,15,да,нет,A1,10.0,да,да
929,одиночка,1,низкий,продукты сырные,15,да,нет,A1,15.0,да,да
930,одиночка,1,высокий,сыр полутвердый,15,да,нет,A4,10.0,нет,нет
931,одиночка,1,низкий,сыр твердый,15,нет,да,A4,20.0,да,да
932,одиночка,1,средний,сыр твердый,15,да,да,A1,5.0,да,да
933,одиночка,1,высокий,сыр твердый,15,да,нет,A3,15.0,да,нет
934,одиночка,1,высокий,сыр полутвердый,15,да,да,A2,20.0,да,да
935,одиночка,1,средний,сыр твердый,15,нет,нет,A4,15.0,да,да
936,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,15.0,нет,да
937,одиночка,1,высокий,сыр мягкий,15,да,нет,A2,5.0,нет,да
938,одиночка,1,средний,сыр полутвердый,15,нет,да,A2,5.0,да,да
939,одиночка,1,низкий,прочие сыры,15,да,да,A1,15.0,да,да
940,одиночка,1,низкий,прочие сыры,15,да,да,A2,7.5,да,да
941,одиночка,1,средний,сыр твердый,15,нет,нет,A4,15.0,нет,да
942,одиночка,1,низкий,продукты сырные,15,да,да,A2,20.0,да,да
943,одиночка,1,низкий,сыр твердый,15,да,нет,A3,15.0,да,да
944,одиночка,1,низкий,сыр твердый,15,да,нет,A1,15.0,да,да
945,одиночка,1,средний,сыр мягкий,15,да,нет,A1,15.0,да,да
946,одиночка,1,средний,сыр полутвердый,15,да,да,A2,15.0,да,нет
947,одиночка,1,средний,сыр полутвердый,15,нет,да,A2,10.0,да,да
948,одиночка,1,высокий,сыр полутвердый,15,да,нет,A4,5.0,да,да
949,одиночка,1,средний,продукты сырные,15,да,нет,A3,7.5,да,да
950,одиночка,1,средний,сыр твердый,15,да,нет,A2,15.0,да,да
951,одиночка,1,высокий,сыр полутвердый,15,нет,нет,A4,7.5,нет,да
952,одиночка,1,низкий,продукты сырные,15,да,нет,A4,20.0,да,нет
953,одиночка,1,высокий,прочие сыры,15,да,нет,A3,10.0,нет,да
954,одиночка,1,низкий,сыр твердый,15,да,нет,A3,15.0,да,да
955,одиночка,1,средний,сыр мягкий,15,нет,нет,A2,15.0,нет,да
956,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A5,10.0,да,нет
957,одиночка,1,низкий,сыр твердый,15,нет,нет,A2,15.0,да,нет
958,одиночка,1,низкий,сыр полутвердый,15,да,да,A1,5.0,да,да
959,одиночка,1,средний,сыр полутвердый,15,нет,да,A5,7.5,да,да
960,одиночка,1,низкий,сыр полутвердый,15,да,да,A1,7.5,нет,да
961,одиночка,1,средний,продукты сырные,15,да,нет,A1,7.5,да,да
962,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A1,10.0,да,да
963,одиночка,1,средний,продукты сырные,15,да,да,A1,20.0,да,да
964,одиночка,1,низкий,сыр твердый,15,нет,нет,A3,15.0,нет,да
965,одиночка,1,низкий,сыр твердый,15,да,нет,A1,20.0,да,да
966,одиночка,1,средний,сыр полутвердый,15,нет,нет,A1,20.0,да,нет
967,одиночка,1,средний,сыр твердый,15,нет,да,A2,15.0,нет,да
968,одиночка,1,средний,сыр твердый,15,нет,нет,A2,20.0,да,да
969,одиночка,1,низкий,сыр твердый,15,да,да,A3,10.0,да,да
970,одиночка,1,высокий,сыр твердый,15,да,да,A3,20.0,да,нет
971,одиночка,1,низкий,продукты сырные,15,нет,да,A2,20.0,нет,да
972,одиночка,1,средний,сыр полутвердый,15,нет,нет,A2,15.0,нет,да
973,одиночка,1,средний,прочие сыры,15,да,нет,A2,5.0,нет,нет
974,одиночка,1,высокий,сыр полутвердый,15,да,да,A2,7.5,да,да
975,одиночка,1,низкий,сыр мягкий,15,да,нет,A2,15.0,нет,да
976,одиночка,1,низкий,сыр мягкий,15,нет,нет,A3,20.0,да,да
977,одиночка,1,низкий,сыр мягкий,15,нет,нет,A2,7.5,нет,да
978,одиночка,1,средний,продукты сырные,15,да,да,A1,7.5,да,нет
979,одиночка,1,низкий,прочие сыры,15,да,нет,A4,5.0,да,да
980,одиночка,1,средний,сыр полутвердый,15,да,нет,A2,15.0,да,да
981,одиночка,1,средний,сыр полутвердый,15,да,да,A4,10.0,да,да
982,одиночка,1,низкий,прочие сыры,15,да,нет,A4,20.0,да,нет
983,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,20.0,нет,да
984,одиночка,1,средний,сыр полутвердый,15,нет,нет,A4,15.0,нет,нет
985,одиночка,1,низкий,сыр твердый,15,нет,нет,A2,20.0,да,да
986,одиночка,1,средний,прочие сыры,15,да,да,A1,7.5,да,да
987,одиночка,1,средний,сыр мягкий,15,нет,нет,A2,15.0,да,да
988,одиночка,1,низкий,прочие сыры,15,да,нет,A1,7.5,да,нет
989,одиночка,1,низкий,прочие сыры,15,нет,нет,A1,7.5,да,да
990,одиночка,1,средний,продукты сырные,15,да,нет,A2,7.5,нет,да
991,одиночка,1,низкий,сыр полутвердый,15,нет,да,A4,10.0,нет,нет
992,одиночка,1,средний,продукты сырные,15,да,нет,A1,20.0,да,да
993,одиночка,1,средний,продукты сырные,15,нет,да,A1,10.0,нет,нет
994,одиночка,1,низкий,прочие сыры,15,да,нет,A2,7.5,да,да
995,одиночка,1,низкий,сыр мягкий,15,да,нет,A1,15.0,да,да
996,одиночка,1,средний,сыр мягкий,15,да,нет,A3,10.0,да,да
997,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A2,15.0,да,нет
998,одиночка,1,низкий,сыр твердый,15,да,нет,A2,15.0,нет,нет
999,одиночка,1,средний,продукты сырные,15,да,нет,A4,10.0,да,да
1000,одиночка,1,низкий,продукты сырные,15,нет,нет,A1,7.5,нет,да
1001,одиночка,1,низкий,сыр мягкий,15,да,нет,A1,5.0,да,да
1002,одиночка,1,низкий,сыр твердый,15,да,нет,A2,5.0,да,да
1003,одиночка,1,высокий,сыр мягкий,15,да,нет,A2,5.0,да,да
1004,одиночка,1,низкий,сыр мягкий,15,нет,да,A3,7.5,нет,да
1005,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,10.0,нет,да
1006,одиночка,1,низкий,сыр твердый,15,да,нет,A1,15.0,нет,да
1007,одиночка,1,высокий,сыр твердый,15,да,да,A4,7.5,да,да
1008,одиночка,1,средний,сыр мягкий,15,нет,да,A2,15.0,да,нет
1009,одиночка,1,средний,сыр твердый,15,да,да,A2,10.0,нет,да
1010,одиночка,1,низкий,сыр твердый,15,да,нет,A5,20.0,да,да
1011,одиночка,1,низкий,продукты сырные,15,да,да,A1,15.0,нет,да
1012,одиночка,1,низкий,продукты сырные,15,нет,нет,A1,20.0,нет,да
1013,одиночка,1,средний,сыр мягкий,15,да,да,A4,5.0,да,нет
1014,одиночка,1,низкий,сыр мягкий,15,да,нет,A5,10.0,да,да
1015,одиночка,1,высокий,сыр твердый,15,да,нет,A5,15.0,да,нет
1016,одиночка,1,средний,сыр твердый,15,нет,нет,A2,5.0,да,да
1017,одиночка,1,низкий,сыр мягкий,15,нет,нет,A1,5.0,да,нет
1018,одиночка,1,низкий,сыр полутвердый,15,да,нет,A3,5.0,нет,да
1019,одиночка,1,низкий,сыр мягкий,15,нет,да,A4,5.0,да,да
1020,одиночка,1,средний,продукты сырные,15,нет,нет,A4,15.0,нет,нет
1021,одиночка,1,низкий,сыр полутвердый,15,да,нет,A3,15.0,да,нет
1022,одиночка,1,средний,прочие сыры,15,нет,нет,A2,20.0,да,да
1023,одиночка,1,высокий,прочие сыры,15,да,нет,A5,5.0,да,да
1024,одиночка,1,низкий,сыр твердый,15,нет,нет,A5,15.0,нет,да
1025,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,15.0,да,да
1026,одиночка,1,низкий,продукты сырные,15,нет,нет,A5,10.0,нет,да
1027,одиночка,1,низкий,сыр твердый,15,нет,да,A2,5.0,да,да
1028,одиночка,1,высокий,сыр твердый,15,да,да,A4,20.0,нет,да
1029,одиночка,1,средний,сыр мягкий,15,да,нет,A4,5.0,да,да
1030,одиночка,1,низкий,продукты сырные,15,да,да,A4,15.0,нет,да
1031,одиночка,1,низкий,сыр твердый,15,да,да,A1,10.0,нет,да
1032,одиночка,1,низкий,сыр твердый,15,да,нет,A1,20.0,нет,да
1033,одиночка,1,средний,сыр твердый,15,да,нет,A1,5.0,нет,да
1034,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,10.0,да,нет
1035,одиночка,1,низкий,продукты сырные,15,да,нет,A4,15.0,да,нет
1036,одиночка,1,средний,сыр мягкий,15,да,нет,A1,10.0,да,да
1037,одиночка,1,низкий,прочие сыры,15,нет,нет,A1,15.0,да,да
1038,одиночка,1,низкий,прочие сыры,15,да,нет,A3,7.5,да,нет
1039,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,7.5,да,да
1040,одиночка,1,низкий,сыр твердый,15,нет,да,A1,10.0,да,да
1041,одиночка,1,низкий,сыр мягкий,15,да,нет,A3,15.0,нет,нет
1042,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A1,5.0,да,нет
1043,одиночка,1,низкий,сыр твердый,15,да,нет,A2,7.5,нет,да
1044,одиночка,1,средний,прочие сыры,15,да,нет,A4,20.0,нет,да
1045,одиночка,1,низкий,сыр полутвердый,15,да,нет,A1,15.0,нет,да
1046,одиночка,1,высокий,сыр полутвердый,15,да,нет,A3,5.0,да,да
1047,одиночка,1,низкий,прочие сыры,15,да,да,A2,7.5,да,да
1048,одиночка,1,средний,сыр мягкий,15,да,да,A5,7.5,да,да
1049,одиночка,1,низкий,сыр твердый,15,да,нет,A4,7.5,да,да
1050,одиночка,1,средний,продукты сырные,15,да,да,A1,10.0,да,нет
1051,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A4,15.0,нет,да
1052,одиночка,1,средний,продукты сырные,15,да,нет,A1,5.0,да,да
1053,одиночка,1,низкий,сыр твердый,15,да,да,A1,5.0,да,да
1054,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A2,15.0,нет,да
1055,одиночка,1,средний,продукты сырные,15,да,нет,A1,10.0,да,да
1056,одиночка,1,низкий,сыр мягкий,15,да,да,A1,20.0,да,да
1057,одиночка,1,средний,сыр твердый,15,да,да,A4,10.0,нет,нет
1058,одиночка,1,низкий,продукты сырные,15,да,нет,A1,20.0,да,нет
1059,одиночка,1,средний,сыр полутвердый,15,да,нет,A4,7.5,нет,да
1060,одиночка,1,низкий,продукты сырные,15,да,нет,A1,10.0,да,да
1061,одиночка,1,средний,сыр мягкий,15,да,нет,A2,15.0,да,да
1062,одиночка,1,низкий,сыр твердый,15,да,нет,A2,5.0,нет,да
1063,одиночка,1,средний,продукты сырные,15,да,нет,A3,20.0,да,да
1064,одиночка,1,средний,прочие сыры,15,да,нет,A1,20.0,да,нет
1065,одиночка,1,средний,сыр полутвердый,15,да,нет,A3,10.0,да,да
1066,одиночка,1,средний,прочие сыры,15,да,нет,A5,7.5,да,да
1067,одиночка,1,низкий,сыр твердый,15,да,да,A2,7.5,нет,да
1068,одиночка,1,низкий,сыр твердый,15,да,да,A2,7.5,да,да
1069,одиночка,1,средний,прочие сыры,15,да,нет,A2,10.0,да,нет
1070,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,10.0,да,да
1071,одиночка,1,низкий,сыр твердый,15,да,да,A4,10.0,да,нет
1072,одиночка,1,средний,продукты сырные,15,да,нет,A1,20.0,да,да
1073,одиночка,1,низкий,сыр полутвердый,15,нет,нет,A5,10.0,да,да
1074,одиночка,1,низкий,прочие сыры,15,да,нет,A2,7.5,нет,да
1075,одиночка,1,средний,сыр мягкий,15,да,да,A1,20.0,да,да
1076,одиночка,1,низкий,продукты сырные,15,да,нет,A2,20.0,да,да
1077,одиночка,1,низкий,продукты сырные,15,да,нет,A3,5.0,да,да
1078,одиночка,1,низкий,сыр мягкий,15,да,да,A2,20.0,да,нет
1079,одиночка,1,средний,сыр полутвердый,15,да,нет,A1,20.0,нет,нет
1080,одиночка,1,средний,сыр твердый,15,нет,нет,A1,10.0,да,да
1081,одиночка,1,средний,прочие сыры,15,да,нет,A2,20.0,да,да
1082,одиночка,1,низкий,прочие сыры,15,да,да,A1,20.0,да,да
1083,одиночка,1,средний,сыр твердый,15,да,да,A2,7.5,нет,да
1084,одиночка,1,средний,сыр мягкий,15,да,нет,A2,10.0,да,нет
1085,одиночка,1,низкий,сыр твердый,15,да,да,A2,10.0,да,да
1086,одиночка,1,низкий,сыр твердый,15,да,нет,A4,10.0,нет,нет
1087,одиночка,1,низкий,сыр твердый,15,нет,нет,A2,7.5,да,да
1088,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,7.5,да,да
1089,одиночка,1,низкий,сыр твердый,15,нет,да,A1,15.0,нет,да
1090,одиночка,1,низкий,продукты сырные,15,да,нет,A1,5.0,да,нет
1091,одиночка,1,низкий,сыр твердый,15,да,нет,A1,7.5,нет,да
1092,одиночка,1,средний,прочие сыры,15,нет,нет,A5,7.5,нет,да
1093,одиночка,1,средний,прочие сыры,15,да,нет,A3,7.5,да,да
1094,одиночка,1,средний,сыр твердый,15,нет,да,A2,10.0,да,да
1095,одиночка,1,средний,сыр полутвердый,15,да,нет,A4,10.0,нет,да
1096,одиночка,1,низкий,сыр полутвердый,15,да,нет,A4,15.0,нет,да
1097,одиночка,1,средний,сыр твердый,15,нет,нет,A1,20.0,нет,да
1098,одиночка,1,средний,сыр мягкий,15,да,нет,A1,7.5,да,да
1099,одиночка,1,средний,сыр мягкий,15,да,нет,A4,10.0,да,да
1100,одиночка,1,низкий,сыр полутвердый,15,да,да,A1,7.5,нет,нет
1101,одиночка,1,средний,сыр твердый,15,да,да,A4,5.0,нет,да
1102,одиночка,1,средний,продукты сырные,15,нет,да,A4,15.0,да,да
1103,одиночка,1,средний,сыр мягкий,15,да,нет,A1,15.0,да,да
1104,одиночка,1,средний,сыр твердый,15,да,нет,A4,5.0,да,да
1105,одиночка,1,низкий,продукты сырные,15,да,нет,A2,10.0,да,да
1106,одиночка,1,низкий,сыр полутвердый,15,да,нет,A4,20.0,нет,нет
1107,одиночка,1,средний,сыр полутвердый,15,да,да,A1,7.5,да,да
1108,одиночка,1,высокий,прочие сыры,15,да,нет,A1,5.0,да,да
1109,одиночка,1,высокий,сыр полутвердый,15,да,нет,A1,15.0,да,нет
1110,одиночка,1,низкий,сыр твердый,15,да,нет,A1,7.5,нет,нет
1111,одиночка,1,высокий,прочие сыры,15,нет,нет,A4,7.5,да,да
1112,одиночка,1,низкий,сыр твердый,15,нет,нет,A1,7.5,да,да
1113,одиночка,1,низкий,продукты сырные,15,да,да,A1,5.0,да,нет
1114,одиночка,1,низкий,прочие сыры,15,нет,нет,A1,5.0,да,да
1115,одиночка,1,низкий,прочие сыры,15,да,да,A2,5.0,да,да
1116,одиночка,1,высокий,сыр полутвердый,15,да,нет,A3,15.0,нет,нет
1117,одиночка,1,низкий,сыр полутвердый,15,нет,да,A3,5.0,да,да
1118,одиночка,1,низкий,сыр полутвердый,15,да,да,A1,7.5,нет,да
1119,одиночка,1,высокий,сыр полутвердый,15,нет,нет,A5,5.0,нет,нет
1120,одиночка,1,средний,продукты сырные,15,да,да,A3,7.5,да,да
1121,одиночка,1,низкий,продукты сырные,15,нет,да,A4,7.5,да,да
1122,одиночка,1,низкий,сыр полутвердый,15,да,нет,A2,15.0,нет,да
1123,одиночка,1,средний,сыр твердый,15,да,нет,A5,7.5,нет,да
1124,одиночка,1,средний,сыр твердый,15,нет,нет,A1,7.5,да,да
1125,одиночка,1,низкий,продукты сырные,15,нет,да,A3,15.0,да,нет
1126,одиночка,1,высокий,прочие сыры,15,да,да,A1,5.0,нет,да
