date;model;retailer;kind_cheese;key;price
16.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
16.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
16.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
16.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
16.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
16.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
16.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
16.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
16.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
17.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
17.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
17.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
17.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
17.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
17.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
17.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
17.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
17.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
17.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
17.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
17.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
17.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
17.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
17.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
17.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
17.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
17.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
17.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
17.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
17.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
17.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
17.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
17.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
17.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
18.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
18.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
18.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
18.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
18.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
18.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
18.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
18.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
18.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
18.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
18.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
18.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
18.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
18.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
18.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
18.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
18.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
18.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
18.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
18.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
18.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
18.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
18.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
18.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
18.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
19.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
19.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
19.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
19.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
19.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
19.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
19.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
19.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
19.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
19.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
19.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
19.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
19.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
19.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
19.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
19.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
19.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
19.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
19.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
19.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
19.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
19.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
19.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
19.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
19.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
20.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
20.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
20.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
20.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
20.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
20.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
20.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
20.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
20.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
20.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
20.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
20.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
20.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
20.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
20.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
20.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
20.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
20.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
20.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
20.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
20.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
20.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
20.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
20.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
20.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
21.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
21.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
21.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
21.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
21.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
21.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
21.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
21.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
21.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
21.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
21.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
21.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
21.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
21.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
21.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
21.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
21.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
21.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
21.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
21.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
21.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
21.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
21.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
21.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
21.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
22.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
22.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
22.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
22.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
22.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
22.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
22.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
22.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
22.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
22.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
22.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
22.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
22.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
22.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
22.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
22.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
22.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
22.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
22.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
22.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
22.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
22.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
22.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
22.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
22.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
23.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
23.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
23.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
23.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
23.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
23.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
23.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
23.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
23.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
23.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
23.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
23.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
23.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
23.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
23.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
23.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
23.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
23.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
23.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
23.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
23.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
23.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
23.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
23.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
23.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
24.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
24.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
24.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
24.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
24.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
24.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
24.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
24.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
24.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
24.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
24.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
24.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
24.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
24.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
24.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
24.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
24.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
24.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
24.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
24.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
24.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
24.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
24.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
24.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
24.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
25.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
25.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
25.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
25.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
25.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
25.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
25.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
25.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
25.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
25.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
25.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
25.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
25.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
25.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
25.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
25.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
25.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
25.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
25.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
25.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
25.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
25.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
25.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
25.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
25.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
26.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
26.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
26.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
26.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
26.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
26.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
26.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
26.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
26.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
26.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
26.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
26.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
26.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
26.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
26.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
26.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
26.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
26.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
26.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
26.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
26.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
26.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
26.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
26.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
26.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
27.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
27.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
27.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
27.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
27.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
27.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
27.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
27.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
27.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
27.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
27.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
27.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
27.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
27.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
27.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
27.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
27.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
27.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
27.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
27.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
27.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
27.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
27.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
27.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
27.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
28.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
28.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
28.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
28.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
28.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
28.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
28.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
28.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
28.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
28.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
28.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
28.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
28.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
28.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
28.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
28.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
28.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
28.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
28.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
28.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
28.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
28.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
28.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
28.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
28.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
29.02.2020;0;A1;сыр твердый;A1|сыр твердый;1000
29.02.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
29.02.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
29.02.2020;0;A1;прочие сыры;A1|прочие сыры;700
29.02.2020;0;A1;продукты сырные;A1|продукты сырные;400
29.02.2020;0;A2;сыр твердый;A2|сыр твердый;1000
29.02.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
29.02.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
29.02.2020;0;A2;прочие сыры;A2|прочие сыры;700
29.02.2020;0;A2;продукты сырные;A2|продукты сырные;400
29.02.2020;0;A3;сыр твердый;A3|сыр твердый;1000
29.02.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
29.02.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
29.02.2020;0;A3;прочие сыры;A3|прочие сыры;700
29.02.2020;0;A3;продукты сырные;A3|продукты сырные;400
29.02.2020;0;A4;сыр твердый;A4|сыр твердый;1050
29.02.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
29.02.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
29.02.2020;0;A4;прочие сыры;A4|прочие сыры;770
29.02.2020;0;A4;продукты сырные;A4|продукты сырные;340
29.02.2020;0;A5;сыр твердый;A5|сыр твердый;950
29.02.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
29.02.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
29.02.2020;0;A5;прочие сыры;A5|прочие сыры;665
29.02.2020;0;A5;продукты сырные;A5|продукты сырные;380
01.03.2020;0;A1;сыр твердый;A1|сыр твердый;1000
01.03.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
01.03.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
01.03.2020;0;A1;прочие сыры;A1|прочие сыры;700
01.03.2020;0;A1;продукты сырные;A1|продукты сырные;400
01.03.2020;0;A2;сыр твердый;A2|сыр твердый;1000
01.03.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
01.03.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
01.03.2020;0;A2;прочие сыры;A2|прочие сыры;700
01.03.2020;0;A2;продукты сырные;A2|продукты сырные;400
01.03.2020;0;A3;сыр твердый;A3|сыр твердый;1000
01.03.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
01.03.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
01.03.2020;0;A3;прочие сыры;A3|прочие сыры;700
01.03.2020;0;A3;продукты сырные;A3|продукты сырные;400
01.03.2020;0;A4;сыр твердый;A4|сыр твердый;1050
01.03.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
01.03.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
01.03.2020;0;A4;прочие сыры;A4|прочие сыры;770
01.03.2020;0;A4;продукты сырные;A4|продукты сырные;340
01.03.2020;0;A5;сыр твердый;A5|сыр твердый;950
01.03.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
01.03.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
01.03.2020;0;A5;прочие сыры;A5|прочие сыры;665
01.03.2020;0;A5;продукты сырные;A5|продукты сырные;380
02.03.2020;0;A1;сыр твердый;A1|сыр твердый;1000
02.03.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
02.03.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
02.03.2020;0;A1;прочие сыры;A1|прочие сыры;700
02.03.2020;0;A1;продукты сырные;A1|продукты сырные;400
02.03.2020;0;A2;сыр твердый;A2|сыр твердый;1000
02.03.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
02.03.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
02.03.2020;0;A2;прочие сыры;A2|прочие сыры;700
02.03.2020;0;A2;продукты сырные;A2|продукты сырные;400
02.03.2020;0;A3;сыр твердый;A3|сыр твердый;1000
02.03.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
02.03.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
02.03.2020;0;A3;прочие сыры;A3|прочие сыры;700
02.03.2020;0;A3;продукты сырные;A3|продукты сырные;400
02.03.2020;0;A4;сыр твердый;A4|сыр твердый;1050
02.03.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
02.03.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
02.03.2020;0;A4;прочие сыры;A4|прочие сыры;770
02.03.2020;0;A4;продукты сырные;A4|продукты сырные;340
02.03.2020;0;A5;сыр твердый;A5|сыр твердый;950
02.03.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
02.03.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
02.03.2020;0;A5;прочие сыры;A5|прочие сыры;665
02.03.2020;0;A5;продукты сырные;A5|продукты сырные;380
03.03.2020;0;A1;сыр твердый;A1|сыр твердый;1000
03.03.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
03.03.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
03.03.2020;0;A1;прочие сыры;A1|прочие сыры;700
03.03.2020;0;A1;продукты сырные;A1|продукты сырные;400
03.03.2020;0;A2;сыр твердый;A2|сыр твердый;1000
03.03.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
03.03.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
03.03.2020;0;A2;прочие сыры;A2|прочие сыры;700
03.03.2020;0;A2;продукты сырные;A2|продукты сырные;400
03.03.2020;0;A3;сыр твердый;A3|сыр твердый;1000
03.03.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
03.03.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
03.03.2020;0;A3;прочие сыры;A3|прочие сыры;700
03.03.2020;0;A3;продукты сырные;A3|продукты сырные;400
03.03.2020;0;A4;сыр твердый;A4|сыр твердый;1050
03.03.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
03.03.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
03.03.2020;0;A4;прочие сыры;A4|прочие сыры;770
03.03.2020;0;A4;продукты сырные;A4|продукты сырные;340
03.03.2020;0;A5;сыр твердый;A5|сыр твердый;950
03.03.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
03.03.2020;0;A5;сыр мягкий;A5|сыр мягкий;475
03.03.2020;0;A5;прочие сыры;A5|прочие сыры;665
03.03.2020;0;A5;продукты сырные;A5|продукты сырные;380
04.03.2020;0;A1;сыр твердый;A1|сыр твердый;1000
04.03.2020;0;A1;сыр полутвердый;A1|сыр полутвердый;600
04.03.2020;0;A1;сыр мягкий;A1|сыр мягкий;500
04.03.2020;0;A1;прочие сыры;A1|прочие сыры;700
04.03.2020;0;A1;продукты сырные;A1|продукты сырные;400
04.03.2020;0;A2;сыр твердый;A2|сыр твердый;1000
04.03.2020;0;A2;сыр полутвердый;A2|сыр полутвердый;600
04.03.2020;0;A2;сыр мягкий;A2|сыр мягкий;500
04.03.2020;0;A2;прочие сыры;A2|прочие сыры;700
04.03.2020;0;A2;продукты сырные;A2|продукты сырные;400
04.03.2020;0;A3;сыр твердый;A3|сыр твердый;1000
04.03.2020;0;A3;сыр полутвердый;A3|сыр полутвердый;600
04.03.2020;0;A3;сыр мягкий;A3|сыр мягкий;500
04.03.2020;0;A3;прочие сыры;A3|прочие сыры;700
04.03.2020;0;A3;продукты сырные;A3|продукты сырные;400
04.03.2020;0;A4;сыр твердый;A4|сыр твердый;1050
04.03.2020;0;A4;сыр полутвердый;A4|сыр полутвердый;630
04.03.2020;0;A4;сыр мягкий;A4|сыр мягкий;525
04.03.2020;0;A4;прочие сыры;A4|прочие сыры;770
04.03.2020;0;A4;продукты сырные;A4|продукты сырные;340
04.03.2020;0;A5;сыр твердый;A5|сыр твердый;950
04.03.2020;0;A5;сыр полутвердый;A5|сыр полутвердый;570
